Data;Estado;Nome;Capacidade (hm³);Cota (m);Volume Útil (hm³);Volume (%);precipitacao;temperatura;oni_total;oni_anomala
2013-09-28;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4478.0;97494.0;4108.0;0.0;29.08;26.51;-0.21
2013-09-29;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4477.0;97402.0;4104.0;0.0;28.77;26.51;-0.21
2013-09-30;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4475.0;97220.0;4097.0;0.02;28.23;26.51;-0.21
2013-10-01;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4473.0;97038.0;4089.0;0.01;28.42;26.54;-0.13
2013-10-02;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4472.0;96946.0;4085.0;0.0;28.63;26.54;-0.13
2013-10-03;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4470.0;96764.0;4078.0;0.0;28.47;26.54;-0.13
2013-10-04;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4469.0;96673.0;4074.0;0.0;28.7;26.54;-0.13
2013-10-05;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4467.0;96490.0;4066.0;0.0;28.93;26.54;-0.13
2013-10-06;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4466.0;96399.0;4062.0;0.0;29.17;26.54;-0.13
2013-10-07;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4464.0;96217.0;4055.0;0.0;29.39;26.54;-0.13
2013-10-08;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4462.0;96034.0;4047.0;0.01;29.37;26.54;-0.13
2013-10-09;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4461.0;95943.0;4043.0;0.0;29.3;26.54;-0.13
2013-10-10;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4460.0;95852.0;4039.0;0.0;29.41;26.54;-0.13
2013-10-11;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4458.0;95670.0;4031.0;0.0;29.07;26.54;-0.13
2013-10-12;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4456.0;95487.0;4024.0;0.16;28.47;26.54;-0.13
2013-10-13;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4455.0;95396.0;4020.0;0.02;28.42;26.54;-0.13
2013-10-14;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4454.0;95305.0;4016.0;0.04;28.75;26.54;-0.13
2013-10-15;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4452.0;95122.0;4008.0;0.08;28.97;26.54;-0.13
2013-10-16;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4450.0;94940.0;4001.0;0.0;29.14;26.54;-0.13
2013-10-17;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4448.0;94758.0;3993.0;0.0;29.26;26.54;-0.13
2013-10-18;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4446.0;94575.0;3985.0;0.0;29.22;26.54;-0.13
2013-10-19;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4444.0;94393.0;3978.0;0.29;29.01;26.54;-0.13
2013-10-20;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4443.0;94302.0;3974.0;0.38;29.21;26.54;-0.13
2013-10-21;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4441.0;94119.0;3966.0;0.0;29.2;26.54;-0.13
2013-10-22;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4040.0;94028.0;3962.0;0.01;29.3;26.54;-0.13
2013-10-23;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4438.0;93846.0;3955.0;0.05;29.36;26.54;-0.13
2013-10-24;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4436.0;93663.0;3947.0;0.0;29.91;26.54;-0.13
2013-10-25;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4434.0;93481.0;3939.0;0.04;29.22;26.54;-0.13
2013-10-26;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4432.0;93298.0;3932.0;0.2;28.9;26.54;-0.13
2013-10-27;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4431.0;93207.0;3928.0;0.04;29.33;26.54;-0.13
2013-10-28;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4429.0;93025.0;3920.0;0.01;29.16;26.54;-0.13
2013-10-29;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4428.0;92934.0;3916.0;0.0;29.38;26.54;-0.13
2013-10-30;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4426.0;92751.0;3908.0;0.06;29.06;26.54;-0.13
2013-10-31;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4424.0;92569.0;3901.0;0.33;28.65;26.54;-0.13
2013-11-01;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4423.0;92478.0;3897.0;0.05;29.15;26.5;-0.1
2013-11-02;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4421.0;92295.0;3889.0;0.12;30.18;26.5;-0.1
2013-11-03;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4420.0;92204.0;3885.0;10.09;28.61;26.5;-0.1
2013-11-04;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4420.0;92204.0;3885.0;2.26;27.19;26.5;-0.1
2013-11-05;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4419.0;92113.0;3882.0;0.64;28.44;26.5;-0.1
2013-11-06;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4417.0;91930.0;3874.0;0.03;28.76;26.5;-0.1
2013-11-07;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4415.0;91748.0;3866.0;0.3;28.66;26.5;-0.1
2013-11-08;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4414.0;91657.0;3862.0;0.31;28.46;26.5;-0.1
2013-11-09;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4412.0;91474.0;3855.0;0.02;29.16;26.5;-0.1
2013-11-10;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4411.0;91383.0;3851.0;0.0;29.24;26.5;-0.1
2013-11-11;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4409.0;91201.0;3843.0;0.0;28.71;26.5;-0.1
2013-11-12;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4407.0;91018.0;3835.0;0.0;28.84;26.5;-0.1
2013-11-13;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4406.0;90927.0;3832.0;0.0;28.48;26.5;-0.1
2013-11-14;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4404.0;90745.0;3824.0;0.0;28.59;26.5;-0.1
2013-11-15;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4402.0;90562.0;3816.0;0.0;28.83;26.5;-0.1
2013-11-16;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4400.0;90380.0;3809.0;0.0;28.15;26.5;-0.1
2013-11-17;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4399.0;90289.0;3805.0;0.01;27.06;26.5;-0.1
2013-11-18;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4397.0;90106.0;3797.0;0.3;28.67;26.5;-0.1
2013-11-19;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4396.0;90015.0;3793.0;0.62;28.83;26.5;-0.1
2013-11-20;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4394.0;89833.0;3786.0;0.14;29.33;26.5;-0.1
2013-11-21;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4392.0;89650.0;3778.0;0.9;28.35;26.5;-0.1
2013-11-22;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4391.0;89559.0;3774.0;0.12;28.67;26.5;-0.1
2013-11-23;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4389.0;89377.0;3766.0;0.48;29.07;26.5;-0.1
2013-11-24;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4388.0;89286.0;3762.0;0.41;29.44;26.5;-0.1
2013-11-25;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4387.0;89194.0;3759.0;0.01;29.68;26.5;-0.1
2013-11-26;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4385.0;89012.0;3751.0;0.01;29.45;26.5;-0.1
2013-11-27;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4383.0;88830.0;3743.0;0.0;28.93;26.5;-0.1
2013-11-28;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4381.0;88647.0;3736.0;0.03;29.16;26.5;-0.1
2013-11-29;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4379.0;88465.0;3728.0;0.02;29.29;26.5;-0.1
2013-11-30;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4377.0;88282.0;3720.0;0.13;29.48;26.5;-0.1
2013-12-01;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4376.0;88191.0;3716.0;0.0;30.13;26.35;-0.15
2013-12-02;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4374.0;88009.0;3709.0;0.0;30.0;26.35;-0.15
2013-12-03;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4373.0;87918.0;3705.0;0.0;29.99;26.35;-0.15
2013-12-04;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4372.0;87826.0;3701.0;0.0;30.22;26.35;-0.15
2013-12-05;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4370.0;87644.0;3693.0;0.0;29.48;26.35;-0.15
2013-12-06;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4368.0;87462.0;3686.0;0.0;29.62;26.35;-0.15
2013-12-07;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4366.0;87279.0;3678.0;0.0;29.84;26.35;-0.15
2013-12-08;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4365.0;87188.0;3674.0;0.0;29.66;26.35;-0.15
2013-12-09;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4363.0;87006.0;3666.0;0.0;29.58;26.35;-0.15
2013-12-10;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4361.0;86823.0;3659.0;0.0;29.9;26.35;-0.15
2013-12-11;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4360.0;86732.0;3655.0;0.0;29.02;26.35;-0.15
2013-12-12;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4358.0;86550.0;3647.0;0.0;28.33;26.35;-0.15
2013-12-13;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4356.0;86367.0;3639.0;0.0;29.33;26.35;-0.15
2013-12-14;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4354.0;86185.0;3632.0;0.0;29.76;26.35;-0.15
2013-12-15;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4353.0;86094.0;3628.0;0.14;29.76;26.35;-0.15
2013-12-16;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4352.0;86002.0;3624.0;0.03;29.57;26.35;-0.15
2013-12-17;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4351.0;85911.0;3620.0;0.04;29.19;26.35;-0.15
2013-12-18;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4349.0;85729.0;3613.0;0.7;29.37;26.35;-0.15
2013-12-19;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4347.0;85546.0;3605.0;4.39;28.56;26.35;-0.15
2013-12-20;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4350.0;85820.0;3616.0;5.35;27.56;26.35;-0.15
2013-12-21;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4351.0;85911.0;3620.0;0.5;28.61;26.35;-0.15
2013-12-22;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4349.0;85729.0;3613.0;1.63;28.71;26.35;-0.15
2013-12-23;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4349.0;85729.0;3613.0;0.07;28.73;26.35;-0.15
2013-12-24;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4347.0;85546.0;3605.0;0.03;29.29;26.35;-0.15
2013-12-25;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4346.0;85455.0;3601.0;0.0;29.72;26.35;-0.15
2013-12-26;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4345.0;85364.0;3597.0;0.06;29.41;26.35;-0.15
2013-12-27;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4344.0;85273.0;3593.0;0.01;29.74;26.35;-0.15
2016-01-02;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3887.0;49067.0;2068.0;0.11;28.96;29.12;2.63
2016-01-04;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3884.0;48898.0;2061.0;0.45;30.09;29.12;2.63
2016-01-06;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3882.0;48786.0;2056.0;4.38;29.75;29.12;2.63
2016-01-07;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3881.0;48729.0;2053.0;8.71;27.67;29.12;2.63
2016-01-08;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3880.0;48673.0;2051.0;10.88;27.8;29.12;2.63
2016-01-09;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3881.0;48729.0;2053.0;2.7;28.33;29.12;2.63
2016-01-11;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3880.0;48673.0;2051.0;0.06;28.95;29.12;2.63
2016-01-12;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3879.0;48617.0;2049.0;0.08;29.96;29.12;2.63
2016-01-14;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3877.0;48504.0;2044.0;3.16;27.3;29.12;2.63
2016-01-15;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3875.0;48391.0;2039.0;0.97;28.77;29.12;2.63
2016-01-16;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3874.0;48335.0;2037.0;0.29;28.59;29.12;2.63
2016-01-17;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3875.0;48391.0;2039.0;3.89;27.94;29.12;2.63
2016-01-18;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3874.0;48335.0;2037.0;19.73;26.63;29.12;2.63
2016-01-19;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3874.0;48335.0;2037.0;3.77;25.99;29.12;2.63
2016-01-20;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3874.0;48335.0;2037.0;4.79;27.1;29.12;2.63
2016-01-21;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3873.0;48278.0;2034.0;51.25;26.15;29.12;2.63
2016-01-23;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3876.0;48448.0;2042.0;11.18;26.86;29.12;2.63
2016-01-24;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3876.0;48448.0;2042.0;11.38;27.09;29.12;2.63
2016-01-26;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3878.0;48560.0;2046.0;0.01;27.07;29.12;2.63
2016-01-28;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3878.0;48560.0;2046.0;0.03;27.64;29.12;2.63
2016-01-29;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3877.0;48504.0;2044.0;1.17;27.46;29.12;2.63
2016-01-30;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3877.0;48504.0;2044.0;19.62;26.31;29.12;2.63
2016-01-31;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3877.0;48504.0;2044.0;4.64;26.96;29.12;2.63
2016-02-01;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3891.0;49293.0;2077.0;12.08;26.19;29.01;2.28
2016-02-02;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3895.0;49518.0;2087.0;3.1;26.63;29.01;2.28
2016-02-03;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3898.0;49687.0;2094.0;0.15;27.35;29.01;2.28
2016-02-04;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3897.0;49631.0;2091.0;0.04;27.93;29.01;2.28
2016-02-05;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3897.0;49631.0;2091.0;0.01;28.48;29.01;2.28
2016-02-06;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3896.0;49575.0;2089.0;0.0;28.64;29.01;2.28
2016-02-07;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3896.0;49575.0;2089.0;0.0;28.39;29.01;2.28
2016-02-09;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3896.0;49575.0;2089.0;1.85;28.29;29.01;2.28
2016-02-10;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3895.0;49518.0;2087.0;3.67;28.2;29.01;2.28
2016-02-11;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3894.0;49462.0;2084.0;0.01;28.0;29.01;2.28
2016-02-12;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3893.0;49406.0;2082.0;0.0;28.27;29.01;2.28
2016-02-13;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3892.0;49349.0;2080.0;5.05;28.63;29.01;2.28
2016-02-14;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3891.0;49293.0;2077.0;4.34;28.06;29.01;2.28
2016-02-15;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3890.0;49236.0;2075.0;0.06;28.16;29.01;2.28
2016-02-16;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3889.0;49180.0;2072.0;0.02;27.97;29.01;2.28
2016-02-17;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3888.0;49124.0;2070.0;0.02;29.14;29.01;2.28
2016-02-18;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3886.0;49011.0;2065.0;8.18;28.09;29.01;2.28
2016-02-19;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3889.0;49180.0;2072.0;1.25;28.82;29.01;2.28
2016-02-20;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3890.0;49236.0;2075.0;2.77;28.2;29.01;2.28
2016-02-21;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3889.0;49180.0;2072.0;1.11;28.83;29.01;2.28
2016-02-22;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3888.0;49124.0;2070.0;2.82;28.64;29.01;2.28
2016-02-23;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3888.0;49124.0;2070.0;5.18;26.73;29.01;2.28
2016-02-24;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3887.0;49067.0;2068.0;0.06;29.05;29.01;2.28
2016-02-25;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3886.0;49011.0;2065.0;0.0;29.81;29.01;2.28
2016-02-26;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3885.0;48955.0;2063.0;0.0;29.91;29.01;2.28
2016-02-28;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3883.0;48842.0;2058.0;0.11;30.12;29.01;2.28
2016-02-29;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3882.0;48786.0;2056.0;0.03;29.53;29.01;2.28
2016-03-01;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3881.0;48729.0;2053.0;0.0;29.75;28.88;1.71
2016-03-02;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3880.0;48673.0;2051.0;0.01;30.09;28.88;1.71
2016-03-03;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3879.0;48617.0;2049.0;3.84;29.85;28.88;1.71
2016-03-04;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3878.0;48560.0;2046.0;0.99;28.96;28.88;1.71
2016-03-05;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3878.0;48560.0;2046.0;0.08;30.25;28.88;1.71
2016-03-07;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3876.0;48448.0;2042.0;0.0;30.64;28.88;1.71
2016-03-08;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3875.0;48391.0;2039.0;0.31;30.34;28.88;1.71
2016-03-09;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3874.0;48335.0;2037.0;0.29;30.63;28.88;1.71
2016-03-10;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3873.0;48278.0;2034.0;0.01;30.34;28.88;1.71
2016-03-11;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3872.0;48222.0;2032.0;0.0;30.34;28.88;1.71
2016-03-13;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3870.0;48109.0;2027.0;0.37;30.08;28.88;1.71
2016-03-14;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3868.0;47997.0;2023.0;0.25;30.19;28.88;1.71
2016-03-15;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3867.0;47940.0;2020.0;0.55;30.22;28.88;1.71
2016-03-16;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3871.0;48166.0;2030.0;0.24;30.02;28.88;1.71
2016-03-17;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3864.0;47771.0;2013.0;3.18;28.21;28.88;1.71
2016-03-18;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3863.0;47715.0;2011.0;0.43;29.62;28.88;1.71
2016-03-19;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3862.0;47659.0;2008.0;0.21;30.46;28.88;1.71
2016-03-20;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3861.0;47602.0;2006.0;3.37;30.42;28.88;1.71
2016-03-21;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3860.0;47546.0;2004.0;2.4;30.07;28.88;1.71
2016-03-22;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3859.0;47490.0;2001.0;4.36;30.03;28.88;1.71
2016-03-23;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3860.0;47546.0;2004.0;1.81;29.63;28.88;1.71
2016-03-24;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3859.0;47490.0;2001.0;0.09;30.3;28.88;1.71
2016-03-28;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3905.0;50172.0;2114.0;0.02;30.83;28.88;1.71
2016-03-29;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3910.0;50545.0;2130.0;5.87;30.01;28.88;1.71
2016-03-30;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3915.0;50917.0;2146.0;12.07;27.38;28.88;1.71
2016-04-08;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;0.0;55459.0;2337.0;0.03;29.36;28.62;1.05
2016-04-11;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;0.0;55832.0;2353.0;0.41;28.84;28.62;1.05
2016-08-01;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3882.0;48786.0;2056.0;0.09;27.17;26.42;-0.5
2016-08-31;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3841.0;46475.0;1958.0;0.01;29.19;26.42;-0.5
2016-09-30;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;3799.0;44108.0;1859.0;0.0;29.08;26.14;-0.58
2022-01-01;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4595.0;106288.0;4479.0;0.86;29.5;25.67;-0.82
2022-01-02;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4593.0;106070.0;4470.0;7.34;29.24;25.67;-0.82
2022-01-03;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4594.0;106179.0;4474.0;7.57;28.53;25.67;-0.82
2022-01-04;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;4593.0;106070.0;4470.0;1.42;29.26;25.67;-0.82
